Dataset,n,d,Method,Activation,Bin,Bin ID,Bin Rank,Target Coverage,Coverage (mean),Coverage (std),Avg Width (mean),Avg Width (std),Avg Width (orig),Median Width,Width Std,Worst-Bin Cov (mean),Worst-Bin Cov (std),Best-Bin Cov,Cov Range,Bin Count (mean),Winkler Score (mean),Winkler Score (std),Width-Error Corr (mean),Width-Error Corr (std),CCV (mean),CCV (std)
blog_data,52397,280,Local CQR (Fixed h=2.20),RELU,Bin 5,0,5,90%,0.9342557251908398,0.031053846533637384,0.08291630242988537,,,,,,,,,2096.0,,,,,,
rf1,4017,64,Global CQR,RELU,Overall,,,90%,0.9019900497512439,0.010238365983709797,0.5123950600624084,0.02740935508065836,17.417352338575277,0.5152224898338318,0.18811772763729095,0.8645962732919255,0.014379921618372926,0.9390295031055901,0.07443322981366456,,0.5684359550476075,0.0264670006056754,0.6261679649353027,0.028169446715084905,0.001020590267061455,0.0007541518423182304
rf1,4017,64,Global CQR,RELU,Bin 1,1,1,90%,0.8683229813664596,0.018592086393907768,0.5764375329017639,,,,,,,,,161.0,,,,,,
rf1,4017,64,Global CQR,RELU,Bin 2,0,2,90%,0.8944099378881987,0.019641476150114166,0.5111372709274292,,,,,,,,,161.0,,,,,,
rf1,4017,64,Global CQR,RELU,Bin 3,2,3,90%,0.9112499999999999,0.031224989991991983,0.45506250858306885,,,,,,,,,160.0,,,,,,
rf1,4017,64,Global CQR,RELU,Bin 4,4,4,90%,0.9155279503105591,0.01867490233338249,0.5573404192924499,,,,,,,,,161.0,,,,,,
rf1,4017,64,Global CQR,RELU,Bin 5,3,5,90%,0.9204968944099378,0.0350037336735537,0.4616415202617645,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Overall,,,90%,0.9039800995024875,0.008667289248847939,0.5064526452307604,0.027474205255995084,17.215656297726134,0.5031104028224945,0.18964460962145244,0.8745341614906833,0.014379921618372942,0.924223602484472,0.04968944099378878,,0.5568276618315435,0.027335540068452187,0.6502625457802746,0.03019172651216336,0.0004744843707804477,0.0002257454066680128
rf1,4017,64,Local CQR (Silverman),RELU,Bin 1,1,1,90%,0.8919254658385094,0.02681619024214023,0.586799575425453,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Bin 2,0,2,90%,0.8993788819875776,0.012668371462342298,0.5025391560788296,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Bin 3,4,3,90%,0.9055900621118014,0.020562665040058194,0.525456394199629,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Bin 4,3,4,90%,0.9080745341614908,0.019002557193513472,0.45892599966168773,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Silverman),RELU,Bin 5,2,5,90%,0.915,0.017940875118009174,0.45824265988543633,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Overall,,,90%,0.9044776119402984,0.008982820937944185,0.5059771781490736,0.027419724462194473,17.199486522935793,0.5020681187510491,0.18993952693027571,0.8770186335403727,0.013263451244759418,0.9217391304347826,0.044720496894409933,,0.5561126543116288,0.026975145397992464,0.6513102728098885,0.02980611137817421,0.0004568344079125034,0.00029849477800057646
rf1,4017,64,Local CQR (Scott),RELU,Bin 1,1,1,90%,0.8968944099378883,0.028759843236745915,0.5870573621914253,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Bin 2,0,2,90%,0.8981366459627329,0.011520022975771054,0.5014494947788324,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Bin 3,4,3,90%,0.9043478260869566,0.020260256435155395,0.5241337240019941,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Bin 4,3,4,90%,0.9093167701863354,0.016480123181890176,0.4588315676620103,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Scott),RELU,Bin 5,2,5,90%,0.91375,0.01828592354790976,0.45811647063586863,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Overall,,,90%,0.9044776119402984,0.008982820937944185,0.5059771781490736,0.027419724462194473,17.199486522935793,0.5020681187510491,0.18993952693027571,0.8770186335403727,0.013263451244759418,0.9217391304347826,0.044720496894409933,,0.5561126543116288,0.026975145397992464,0.6513102728098885,0.02980611137817421,0.0004568344079125034,0.00029849477800057646
rf1,4017,64,Local CQR (ISJ),RELU,Bin 1,1,1,90%,0.8968944099378883,0.028759843236745915,0.5870573621914253,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Bin 2,0,2,90%,0.8981366459627329,0.011520022975771054,0.5014494947788324,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Bin 3,4,3,90%,0.9043478260869566,0.020260256435155395,0.5241337240019941,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Bin 4,3,4,90%,0.9093167701863354,0.016480123181890176,0.4588315676620103,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (ISJ),RELU,Bin 5,2,5,90%,0.91375,0.01828592354790976,0.45811647063586863,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Overall,,,90%,0.9057213930348258,0.009220772633259045,0.5100017802233794,0.02823623222738422,17.3363909392103,0.5098251566290856,0.1869482035240028,0.8782608695652174,0.010091973173460838,0.9341149068322983,0.055854037267080756,,0.5640360934474501,0.026827820729605815,0.636034478038342,0.030891674100004544,0.0005983069350140813,0.0003981809391354259
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 1,1,1,90%,0.884472049689441,0.016005091585993975,0.5820704615125376,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 2,0,2,90%,0.9043478260869566,0.022429155385425812,0.5132440551398149,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 3,4,3,90%,0.906832298136646,0.01712304192806238,0.5344360105045463,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 4,3,4,90%,0.9118012422360249,0.020562665040058194,0.45959581848210795,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.60),RELU,Bin 5,2,5,90%,0.92125,0.0248746859276655,0.46035418532323097,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Overall,,,90%,0.9069651741293532,0.009517973368014439,0.5105995315974995,0.02836310600092757,17.35679043475056,0.5122600181028247,0.1869226444745971,0.8770186335403727,0.012043925111593388,0.93777950310559,0.06076086956521738,,0.565230342817136,0.026615184493198434,0.6347144807370854,0.03041029422250451,0.0007153377088075303,0.0005447427885452005
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 1,1,1,90%,0.8807453416149068,0.015908383198590958,0.5807233788397002,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 2,4,2,90%,0.906832298136646,0.015214222004864445,0.5380414445577941,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 3,0,3,90%,0.906832298136646,0.020412020776590028,0.513964299341629,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 4,3,4,90%,0.9155279503105589,0.02503036233491912,0.460375308594811,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=0.80),RELU,Bin 5,2,5,90%,0.925,0.026809513236909013,0.45957631224766377,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Overall,,,90%,0.9054726368159205,0.010043099123475818,0.5107629998285897,0.028203915411933803,17.362370798375235,0.5132594890892506,0.18692722453537877,0.8745341614906833,0.01490683229813664,0.9352872670807454,0.060753105590062084,,0.5660583156452917,0.026808848048444377,0.6326951133873056,0.030157801101517643,0.0007200435939971446,0.0005391154975131737
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 1,1,1,90%,0.8770186335403727,0.017302345685943007,0.5798877703847353,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 2,0,2,90%,0.9055900621118014,0.019002557193513465,0.5140077102050092,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 3,4,3,90%,0.9080745341614908,0.01326345124475937,0.5401346795769952,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 4,3,4,90%,0.9142857142857143,0.026175537274168305,0.4604029146156141,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.00),RELU,Bin 5,2,5,90%,0.9225,0.027271780286589276,0.4590607926389203,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Overall,,,90%,0.9049751243781096,0.009589221526067834,0.51104066410468,0.028129933193459074,17.371776231510825,0.513200830668211,0.18702246195741784,0.8732919254658384,0.01394406479543083,0.9327950310559006,0.05950310559006211,,0.5664707312147268,0.02704340965466206,0.6318229640297531,0.02993473190165752,0.0006976674318120438,0.0005700578502216989
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 1,1,1,90%,0.8770186335403727,0.017302345685943007,0.5797560468871401,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 2,4,2,90%,0.9055900621118014,0.013832954938708111,0.5418207250442933,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 3,0,3,90%,0.9055900621118014,0.019002557193513465,0.513953621474945,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 4,3,4,90%,0.9142857142857143,0.025579205319222368,0.4605797092389802,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.20),RELU,Bin 5,2,5,90%,0.9225,0.02610076627227637,0.4587685463391245,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Overall,,,90%,0.9054726368159205,0.010104525378900468,0.5113260750302034,0.027836331572996302,17.381461108288548,0.5138683602213859,0.18689727210107848,0.8720496894409937,0.012789602659611167,0.9353183229813664,0.06326863354037264,,0.566645289520126,0.027032709620804687,0.6315553270662947,0.030118344376606362,0.0008003831955750154,0.0007077449804243079
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 1,1,1,90%,0.8770186335403727,0.017302345685943007,0.5798422180949161,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 2,0,2,90%,0.9043478260869564,0.020260256435155378,0.5139458411529383,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 3,4,3,90%,0.906832298136646,0.015214222004864443,0.5429882676242301,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 4,3,4,90%,0.9180124223602485,0.03127870388078053,0.4609781908391981,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.40),RELU,Bin 5,2,5,90%,0.9212499999999999,0.02669269563007827,0.4585480435797945,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Overall,,,90%,0.9057213930348258,0.009774568509646031,0.5117276168850006,0.02760226400928668,17.395079256841278,0.5141954272985458,0.18696768926300425,0.8720496894409937,0.012789602659611167,0.9365605590062112,0.06451086956521737,,0.5670287188837555,0.026979056797536125,0.6309415737429285,0.02976459146453607,0.0008090248374869787,0.0006967384256222496
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 1,1,1,90%,0.8757763975155279,0.016196776161994157,0.5797840125534846,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 2,0,2,90%,0.9043478260869564,0.020260256435155378,0.5140307283202498,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 3,4,3,90%,0.9093167701863354,0.01278960265961116,0.5447742465814078,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 4,2,4,90%,0.91875,0.028504385627478434,0.4583147193817421,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.60),RELU,Bin 5,3,5,90%,0.9204968944099379,0.030529703670669563,0.46140262046076863,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Overall,,,90%,0.9059701492537314,0.009749212906599724,0.5120321276416975,0.027530464679555805,17.405380149258182,0.5144391722977162,0.18707964849899555,0.8720496894409937,0.013379291446296895,0.9365605590062112,0.06451086956521737,,0.5672344207541267,0.026750886803523433,0.630544243554642,0.029464543867176327,0.0008328474017206117,0.0006840504784748261
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 1,1,1,90%,0.8770186335403727,0.016850509274845382,0.5794836330302754,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 2,0,2,90%,0.9043478260869564,0.020260256435155378,0.5139844566467942,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 3,4,3,90%,0.9118012422360249,0.014379921618372935,0.5468309124943261,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 4,2,4,90%,0.9174999999999999,0.029685855217594793,0.45791042817756533,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=1.80),RELU,Bin 5,3,5,90%,0.919254658385093,0.031913621313453724,0.4616150482355253,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Overall,,,90%,0.9062189054726367,0.00965353627459317,0.5123018270692052,0.02762960138490852,17.414475099673545,0.5148334771394729,0.1873434609396385,0.8720496894409937,0.013379291446296895,0.9390450310559005,0.0669953416149068,,0.5674669496520464,0.026572186064198623,0.6301865664036027,0.02909463961580336,0.0008933388951043546,0.0006762907364554545
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 1,1,1,90%,0.8770186335403727,0.016850509274845382,0.5790605067790295,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 2,0,2,90%,0.901863354037267,0.0220124784430675,0.513794399133843,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 3,4,3,90%,0.9130434782608695,0.018001710243713585,0.5489336984590715,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 4,2,4,90%,0.9174999999999999,0.029685855217594793,0.45758626616094267,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.00),RELU,Bin 5,3,5,90%,0.9217391304347824,0.03181676639718185,0.46179441660874004,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Overall,,,90%,0.9059701492537314,0.009126336481514499,0.5124135735690298,0.02759421094008993,17.41821203902628,0.5151789397001266,0.18744465263303128,0.8720496894409937,0.012789602659611167,0.9377950310559007,0.06574534161490682,,0.5675410174630323,0.026546803510077082,0.6295758599812745,0.029020731224238143,0.0008792763951043546,0.0006901987100348279
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 1,1,1,90%,0.8757763975155279,0.016196776161994157,0.5786548514358746,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 2,0,2,90%,0.901863354037267,0.0220124784430675,0.5134715963802907,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 3,4,3,90%,0.9142857142857143,0.01817234638301589,0.5504213903538929,,,,,,,,,161.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 4,2,4,90%,0.91625,0.029208303613869814,0.45728245788253846,,,,,,,,,160.0,,,,,,
rf1,4017,64,Local CQR (Fixed h=2.20),RELU,Bin 5,3,5,90%,0.9217391304347826,0.030580207764201645,0.46189514250257374,,,,,,,,,161.0,,,,,,
rf2,7679,576,Global CQR,RELU,Overall,,,90%,0.9050097592713078,0.002536576277113574,0.3049288809299469,0.0134788843257363,18.13703526178985,0.24987681806087494,0.21218160092830657,0.8609480096450779,0.016094972958230983,0.9472460763991709,0.0862980667540928,,0.48858346939086916,0.07119285474430845,0.47438623309135436,0.07666705124883956,0.0011470165708205777,0.0006526052155488905
rf2,7679,576,Global CQR,RELU,Bin 1,4,1,90%,0.8655844155844156,0.018320436337228404,0.4267387747764587,,,,,,,,,308.0,,,,,,
rf2,7679,576,Global CQR,RELU,Bin 2,3,2,90%,0.9029315960912051,0.015054358316991985,0.2513254642486572,,,,,,,,,307.0,,,,,,
rf2,7679,576,Global CQR,RELU,Bin 3,2,3,90%,0.9068403908794789,0.029754233867541963,0.23903146386146545,,,,,,,,,307.0,,,,,,
rf2,7679,576,Global CQR,RELU,Bin 4,0,4,90%,0.9240259740259742,0.03548331452549155,0.3277680933475494,,,,,,,,,308.0,,,,,,
rf2,7679,576,Global CQR,RELU,Bin 5,1,5,90%,0.9257328990228013,0.023434665470495056,0.2793095052242279,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Overall,,,90%,0.8999349381912817,0.001812412267688238,0.30205369710973135,0.017792891166510432,17.964265541703107,0.2456166312098503,0.22407338376669966,0.8616121663352935,0.019677741799529355,0.9361880790219551,0.07457591268666183,,0.47786824360354113,0.072440028036772,0.483543414645629,0.08681793299881034,0.0008230021417538095,0.0005143687712957327
rf2,7679,576,Local CQR (Silverman),RELU,Bin 1,4,1,90%,0.8616883116883118,0.019759901369744065,0.43158225338519,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Bin 2,3,2,90%,0.8925081433224754,0.011283718616083897,0.2443051783276983,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Bin 3,2,3,90%,0.9094462540716612,0.019695396036261865,0.234166727201097,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Bin 4,0,4,90%,0.9136363636363637,0.021982221921832152,0.3253441696158042,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Silverman),RELU,Bin 5,1,5,90%,0.9224755700325733,0.020539260938676814,0.2743723751661589,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Overall,,,90%,0.9009759271307743,0.0012615952784427798,0.30247595594988663,0.018138147927409382,17.989158236614077,0.24522478878498077,0.22513292976828403,0.863481957781632,0.01714363130195134,0.9355366132239096,0.07205465544227758,,0.4771159796629564,0.07177601059145033,0.4844785966175982,0.08709873986380084,0.0007755423558808015,0.00048816390059670833
rf2,7679,576,Local CQR (Scott),RELU,Bin 1,4,1,90%,0.864935064935065,0.018662477744415464,0.43245077183131464,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Bin 2,3,2,90%,0.8905537459283387,0.011762521228187491,0.24419154431488885,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Bin 3,2,3,90%,0.9094462540716612,0.018926174653203853,0.234685402254935,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Bin 4,0,4,90%,0.9175324675324676,0.019759901369744072,0.32597708874261133,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Scott),RELU,Bin 5,1,5,90%,0.9224755700325733,0.020539260938676814,0.27457505094876405,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Overall,,,90%,0.9009759271307743,0.0012615952784427798,0.30247595594988663,0.018138147927409382,17.989158236614077,0.24522478878498077,0.22513292976828403,0.863481957781632,0.01714363130195134,0.9355366132239096,0.07205465544227758,,0.4771159796629564,0.07177601059145033,0.4844785966175982,0.08709873986380084,0.0007755423558808015,0.00048816390059670833
rf2,7679,576,Local CQR (ISJ),RELU,Bin 1,4,1,90%,0.864935064935065,0.018662477744415464,0.43245077183131464,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Bin 2,3,2,90%,0.8905537459283387,0.011762521228187491,0.24419154431488885,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Bin 3,2,3,90%,0.9094462540716612,0.018926174653203853,0.234685402254935,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Bin 4,0,4,90%,0.9175324675324676,0.019759901369744072,0.32597708874261133,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (ISJ),RELU,Bin 5,1,5,90%,0.9224755700325733,0.020539260938676814,0.27457505094876405,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Overall,,,90%,0.9042290175666883,0.004533832502325119,0.299757087908724,0.016600929124302423,17.82961555892357,0.2455138921737671,0.2135715937952571,0.8629066373366048,0.015350827720543057,0.9356339100638774,0.07272727272727275,,0.48289990200017013,0.0709747136456576,0.4773152940582306,0.07880290879371299,0.0008075332036783003,0.00048705597410371
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 1,4,1,90%,0.8636363636363636,0.016037777967829216,0.42308603193514144,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 2,3,2,90%,0.8990228013029317,0.013029315960912058,0.2453351655216578,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 3,2,3,90%,0.911400651465798,0.01914910548104114,0.23360223880990222,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 4,1,4,90%,0.9218241042345277,0.020394105332245647,0.2732031665323757,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.60),RELU,Bin 5,0,5,90%,0.9253246753246753,0.01603777796782917,0.3230811396897952,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Overall,,,90%,0.9050097592713076,0.004903433619106507,0.30021804285113907,0.016439369384296198,17.85714948584378,0.24641738831996918,0.21285658289528198,0.8635559879859553,0.016104814390511916,0.9356317949151827,0.0720758069292271,,0.4836284017414534,0.07155862803688366,0.47771911546055834,0.07882195003980812,0.00079960414033427,0.0004907546630915523
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 1,4,1,90%,0.864935064935065,0.017375439169168373,0.42305167728260934,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 2,3,2,90%,0.9003257328990226,0.012799272120122808,0.24604261224476637,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 3,2,3,90%,0.9094462540716612,0.015194662918163656,0.2343870095672019,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 4,1,4,90%,0.9224755700325733,0.020948449760017633,0.27408056879288695,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=0.80),RELU,Bin 5,0,5,90%,0.9279220779220779,0.016090274926446584,0.3230538530632031,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Overall,,,90%,0.9048796356538713,0.006053196278263119,0.3009031165409385,0.016446792298070917,17.89803910921832,0.2477927640080452,0.21249019095983748,0.8629024070392148,0.016053564198555106,0.9362832607132281,0.07338085367401329,,0.4841672164889109,0.07235493205838477,0.4777950674082535,0.07918093369999601,0.0008427686720363491,0.0005010163846701453
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Bin 1,4,1,90%,0.8655844155844156,0.017971886367659784,0.4236675363844381,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Bin 2,3,2,90%,0.8990228013029317,0.015278227230695175,0.24687737262282972,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Bin 3,2,3,90%,0.9094462540716612,0.015194662918163656,0.23499839106204554,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Bin 4,1,4,90%,0.9224755700325733,0.023525042456374982,0.2751201510981502,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.00),RELU,Bin 5,0,5,90%,0.9279220779220779,0.01771192428179981,0.3233790359695672,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.20),RELU,Overall,,,90%,0.9064411190631099,0.005751993781470477,0.3016206889965304,0.01636699644805347,17.94078158025335,0.24827617257833481,0.21235302742852866,0.8648568044333516,0.016175403236798072,0.9414399932315242,0.07658318879817254,,0.48495261318176963,0.07282811421409369,0.47758219647376227,0.07842118154675704,0.0009295642411979168,0.000644956245247102
rf2,7679,576,Local CQR (Fixed h=1.20),RELU,Bin 1,4,1,90%,0.8655844155844156,0.016883116883116885,0.4243796944787556,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.20),RELU,Bin 2,3,2,90%,0.9022801302931596,0.012699406312454682,0.24789232682278958,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.20),RELU,Bin 3,2,3,90%,0.9087947882736156,0.015553532750896845,0.23554184071731782,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.20),RELU,Bin 4,1,4,90%,0.92442996742671,0.02334393858914518,0.27578215187154587,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.20),RELU,Bin 5,0,5,90%,0.9311688311688311,0.024069809081624195,0.32403455528841874,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.40),RELU,Overall,,,90%,0.9063109954456733,0.005285646327024077,0.30219173137699634,0.016284331964853186,17.974755253618735,0.24844068326056004,0.21237607838224415,0.866155505732053,0.01575924945539774,0.9446909767756674,0.07853547104361439,,0.4854532228970613,0.07285676176290802,0.47762648802250157,0.07766219611380062,0.000954088539836254,0.0006546397726841781
rf2,7679,576,Local CQR (Fixed h=1.40),RELU,Bin 1,4,1,90%,0.8662337662337662,0.015826048840199933,0.42475307893322467,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.40),RELU,Bin 2,3,2,90%,0.9009771986970684,0.012463274573100326,0.2484123434835032,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.40),RELU,Bin 3,2,3,90%,0.90814332247557,0.014479550990809694,0.23581869942758002,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.40),RELU,Bin 4,1,4,90%,0.92442996742671,0.025515512739499868,0.27645695855968455,,,,,,,,,307.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.40),RELU,Bin 5,0,5,90%,0.9318181818181819,0.026216401608034238,0.32504391676456024,,,,,,,,,308.0,,,,,,
rf2,7679,576,Local CQR (Fixed h=1.60),RELU,Overall,,,90%,0.9065712426805466,0.005066472956130605,0.30272211443860675,0.016201975662615626,18.006309486025437,0.24869755059480667,0.2124384004375217,0.8655061550827023,0.016437105347489617,0.9446402132069884,0.07913405812428616,,0.4856942770679081,0.07266841789474826,0.4777522115288443,0.07755673990865104,0.0010041649325933989,0.000660475771514232
rf2,7679,576,Local CQR (Fixed h=1.60),RELU,Bin 1,4,1,90%,0.8655844155844156,0.01650424029498552,0.42516890254549,,,,,,,,,308.0,,,,,,
